Left Eye X,Left Eye Y,Right Eye X,Right Eye Y,Pupil left eye,Pupil right eye,Timestamp device,Timestamp system,Event
nan,nan,nan,nan,nan,nan,7431484742,22829235380,Evento 0
0.6390433311462402,0.6159361600875854,0.6393301486968994,0.6508405804634094,4.1531829833984375,4.0469512939453125,7431501397,22829252035,Evento 0
0.643582284450531,0.6131850481033325,0.6428802013397217,0.6449159383773804,4.1590728759765625,4.05609130859375,7431518052,22829268690,Evento 0
0.6464728713035583,0.6181719303131104,0.6432844400405884,0.6413246393203735,4.1627960205078125,4.055633544921875,7431534706,22829285343,Evento 0
0.6453605890274048,0.6235659718513489,0.6410111784934998,0.6421549320220947,4.1688995361328125,4.057647705078125,7431551361,22829301998,Evento 0
0.6462235450744629,0.6248405575752258,0.6421260833740234,0.6420314311981201,4.1639404296875,4.06231689453125,7431568016,22829318653,Evento 0
0.6466128826141357,0.6185562014579773,0.6402413845062256,0.6447812914848328,4.1604461669921875,4.0725860595703125,7431584670,22829335306,Evento 0
0.6454187035560608,0.6173691749572754,0.640390157699585,0.6451659202575684,4.162445068359375,4.0732269287109375,7431601325,22829351961,Evento 0
0.6449912190437317,0.6169675588607788,0.641946017742157,0.640174388885498,4.1576385498046875,4.0608367919921875,7431617980,22829368616,Evento 0
0.6443153023719788,0.6186568737030029,0.6420080661773682,0.6414958834648132,4.15802001953125,4.0564727783203125,7431634635,22829385271,Evento 0
0.6413647532463074,0.6207005977630615,0.6425801515579224,0.6427024006843567,4.1619873046875,4.0569305419921875,7431651289,22829401924,Evento 0
0.6411684155464172,0.6208489537239075,0.6426753997802734,0.6418824791908264,4.1613922119140625,4.0648956298828125,7431667944,22829418580,Evento 0
0.6411795020103455,0.6179816126823425,0.6429442167282104,0.641783595085144,4.159759521484375,4.0630340576171875,7431684599,22829435234,Evento 0
0.6397724151611328,0.6165947914123535,0.641493558883667,0.6469914317131042,4.1622161865234375,4.05999755859375,7431701253,22829451888,Evento 0
0.6410637497901917,0.6162201166152954,0.6411657929420471,0.6490030884742737,4.163848876953125,4.0546722412109375,7431717908,22829468543,Evento 0
0.6400769948959351,0.6119704842567444,0.6401392221450806,0.6474151611328125,4.15887451171875,4.0458221435546875,7431734563,22829485197,Evento 0
0.6338509321212769,0.6002007126808167,0.6372328400611877,0.6363593339920044,4.157379150390625,4.0482635498046875,7431751217,22829501851,Evento 0
0.6236433982849121,0.5817835927009583,0.6256065368652344,0.6109713912010193,4.1566009521484375,4.052490234375,7431767872,22829518506,Evento 0
0.619835376739502,0.578242838382721,0.6218259334564209,0.6090304851531982,4.15057373046875,4.05377197265625,7431784527,22829535161,Evento 0
0.6217635273933411,0.5789350271224976,0.6223961710929871,0.6068193912506104,4.1519012451171875,4.0498199462890625,7431801181,22829551815,Evento 0
0.6243789196014404,0.5793207287788391,0.6243926882743835,0.6076570153236389,4.14312744140625,4.0473175048828125,7431817836,22829568470,Evento 0
0.6242389678955078,0.5782614946365356,0.6224668622016907,0.6098360419273376,4.1244659423828125,4.0319671630859375,7431834491,22829585124,Evento 0
0.6239246129989624,0.582209587097168,0.6223533153533936,0.6072455644607544,4.121551513671875,4.02142333984375,7431851145,22829601778,Evento 0
0.6216700673103333,0.5854695439338684,0.6253254413604736,0.6079636216163635,4.1178436279296875,4.0162506103515625,7431867800,22829618433,Evento 0
0.6205865144729614,0.5858769416809082,0.6230069398880005,0.60988450050354,4.1124267578125,4.011962890625,7431884455,22829635087,Evento 0
0.6215720772743225,0.5863355398178101,0.6228975653648376,0.6072810292243958,4.101593017578125,3.9983367919921875,7431901110,22829651743,Evento 0
0.6225675344467163,0.5859081745147705,0.6240096092224121,0.6085487008094788,4.091705322265625,3.99560546875,7431917764,22829668397,Evento 0
0.6241834163665771,0.584071695804596,0.6210901737213135,0.611108124256134,4.0762481689453125,3.9830474853515625,7431934419,22829685051,Evento 0
0.6249260902404785,0.5823830962181091,0.6217402219772339,0.6123567223548889,4.0668487548828125,3.9784698486328125,7431951074,22829701706,Evento 0
0.6218315958976746,0.5845857858657837,0.6237760782241821,0.6107665300369263,4.0518341064453125,3.958282470703125,7431967728,22829718360,Evento 0
0.6171287298202515,0.5861436724662781,0.6233037114143372,0.6107360124588013,4.0428619384765625,3.9488372802734375,7431984383,22829735014,Evento 0
0.6192593574523926,0.5857315063476562,0.6231746673583984,0.6157119870185852,4.0365447998046875,3.952667236328125,7432001038,22829751669,Evento 0
0.6232136487960815,0.5864612460136414,0.6247004270553589,0.6136589050292969,4.0269012451171875,3.95196533203125,7432017692,22829768323,Evento 0
0.6225569844245911,0.5874804854393005,0.6230410933494568,0.6143473386764526,4.01751708984375,3.940155029296875,7432034347,22829784977,Evento 0
0.6220620274543762,0.5837434530258179,0.6215685606002808,0.6179766058921814,4.01873779296875,3.93548583984375,7432051002,22829801632,Evento 0
0.620361328125,0.5818471312522888,0.6228455901145935,0.6168100833892822,4.02081298828125,3.9413604736328125,7432067656,22829818286,Evento 0
0.6179090142250061,0.5825847387313843,0.620525598526001,0.6180451512336731,4.0245819091796875,3.953094482421875,7432084311,22829834940,Evento 0
0.6185136437416077,0.5823386311531067,0.6208215355873108,0.6159011721611023,4.0269317626953125,3.9613494873046875,7432100966,22829851595,Evento 0
0.6196171641349792,0.582037627696991,0.6233612895011902,0.6115404963493347,4.0222625732421875,3.9515380859375,7432117620,22829868249,Evento 0
